id,spot_name,type,company,district,countycode,areacode,address,apparatus_name,agency_codes,latitude,longitude
977,新北市議會2F-2,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區文化路2段166號2樓,新北市議會,384000000A,25.026962,121.471
978,新北市議會2F-3,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區文化路2段166號2樓,新北市議會,384000000A,25.026962,121.471
979,新北市議會2F-4,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區文化路2段166號2樓,新北市議會,384000000A,25.026962,121.471
980,新北市蘆洲區溪墘湧蓮市民活動中心,NewTaipei,中華電信,蘆洲區,65000,65000140,新北市蘆洲區信義路65號,新北市蘆洲區公所,382770000A,25.079489,121.476466
981,新北市政府稅捐稽徵處林口分處3F_A,NewTaipei,中華電信,林口區,65000,65000170,新北市林口區忠孝二路55號3樓,新北市政府稅捐稽徵處,382030100D,25.070031,121.364306
982,新北市政府稅捐稽徵處林口分處3F_B,NewTaipei,中華電信,林口區,65000,65000170,新北市林口區忠孝二路55號3樓,新北市政府稅捐稽徵處,382030100D,25.070031,121.364306
983,新北市立圖書館新莊頭前智慧圖書館3F_A,NewTaipei,中華電信,新莊區,65000,65000050,新北市新莊區中原路2號,新北市立圖書館,382330400E,25.054844,121.458786
984,新北市立圖書館新莊頭前智慧圖書館3F_B,NewTaipei,中華電信,新莊區,65000,65000050,新北市新莊區中原路2號,新北市立圖書館,382330400E,25.054844,121.458786
985,淡水紅毛城遊客服務中心（諮詢室）-1,NewTaipei,中華電信,淡水區,65000,65000100,新北市淡水區中正路28巷1號,新北市立淡水古蹟博物館,382330500E,25.175349,121.432931
986,淡水紅毛城遊客服務中心（諮詢室）-2,NewTaipei,中華電信,淡水區,65000,65000100,新北市淡水區中正路28巷1號,新北市立淡水古蹟博物館,382330500E,25.175349,121.432931
987,淡水紅毛城紀念品販賣店（紅城小舖）,NewTaipei,中華電信,淡水區,65000,65000100,新北市淡水區中正路28巷1號,新北市立淡水古蹟博物館,382330500E,25.175349,121.432931
988,淡水紅毛城票亭,NewTaipei,中華電信,淡水區,65000,65000100,新北市淡水區中正路28巷1號,新北市立淡水古蹟博物館,382330500E,25.175349,121.432931
989,前清淡水關稅務司官邸（小白宮）票亭,NewTaipei,中華電信,淡水區,65000,65000100,新北市淡水區真理街15號,新北市立淡水古蹟博物館,382330500E,25.174147,121.436386
990,淡水海關碼頭洋樓,NewTaipei,中華電信,淡水區,65000,65000100,新北市淡水區中正路259號,新北市立淡水古蹟博物館,382330500E,25.174528,121.431753
991,滬尾�撱O票亭,NewTaipei,中華電信,淡水區,65000,65000100,新北市淡水區中正路1段6巷34-1號,新北市立淡水古蹟博物館,382330500E,25.1793998355,121.4293172752
992,新北市政府市場處8樓大廳,NewTaipei,中華電信,新莊區,65000,65000050,新北市新莊區中正路176號8樓,新北市政府市場處,382170100G,25.036068,121.450374
993,新北市政府市場處801會議室,NewTaipei,中華電信,新莊區,65000,65000050,新北市新莊區中正路176號8樓,新北市政府市場處,382170100G,25.036068,121.450374
994,新北市政府市場處802會議室,NewTaipei,中華電信,新莊區,65000,65000050,新北市新莊區中正路176號8樓,新北市政府市場處,382170100G,25.036068,121.450374
995,新北市政府市場處901會議室,NewTaipei,中華電信,新莊區,65000,65000050,新北市新莊區中正路176號9樓,新北市政府市場處,382170100G,25.036068,121.450374
996,新北市政府中和就業服務站1F,NewTaipei,中華電信,中和區,65000,65000030,235新北市中和區景安路118號1樓,新北市政府就業服務處,382240400J,24.995236,121.505391
997,新北市政府中和就業服務站2F,NewTaipei,中華電信,中和區,65000,65000030,235新北市中和區景安路118號2樓,新北市政府就業服務處,382240400J,24.995236,121.505391
998,新北市政府板橋就業服務站-1,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區漢生東路163號,新北市政府就業服務處,382240400J,25.012485,121.469258
999,新北市政府板橋就業服務站-2,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區漢生東路163號,新北市政府就業服務處,382240400J,25.012485,121.469258
1000,新北市板橋435藝文特區H棟1樓_東側,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區中正路435號,新北市政府文化局,382330000E,25.023203,121.451709
1001,新北市板橋435藝文特區H棟1樓_西側,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區中正路435號,新北市政府文化局,382330000E,25.023203,121.451709
1002,新北市板橋435藝文特區H棟1樓_東側,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區中正路435號,新北市政府文化局,382330000E,25.023203,121.451709
1003,新北市板橋435藝文特區H棟2樓_西側,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區中正路435號,新北市政府文化局,382330000E,25.023203,121.451709
1004,新北市板橋435藝文特區I棟1樓_東側,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區中正路435號,新北市政府文化局,382330000E,25.023203,121.451709
1005,新北市板橋435藝文特區I棟1樓_西側,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區中正路435號,新北市政府文化局,382330000E,25.023203,121.451709
1006,新北市板橋435藝文特區I棟2樓_東側,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區中正路435號,新北市政府文化局,382330000E,25.023203,121.451709
1007,新北市板橋435藝文特區I棟2樓_西側,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區中正路435號,新北市政府文化局,382330000E,25.023203,121.451709
1008,新北市板橋435藝文特區K棟1樓_東側,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區中正路435號,新北市政府文化局,382330000E,25.023203,121.451709
1009,新北市板橋435藝文特區I棟2樓_西側,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區中正路435號,新北市政府文化局,382330000E,25.023203,121.451709
1010,新北市藝文中心展覽廳1F-1,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區莊敬路62號1F(展覽廳),新北市政府文化局,382330000E,25.02636,121.472203
1011,新北市藝文中心展覽廳1F-2_A,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區莊敬路62號1F(展覽廳),新北市政府文化局,382330000E,25.02636,121.472203
1012,新北市藝文中心展覽廳1F-2_B,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區莊敬路62號1F(展覽廳),新北市政府文化局,382330000E,25.02636,121.472203
1013,新北市藝文中心展覽廳B1_A,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區莊敬路62號B1(展覽廳),新北市政府文化局,382330000E,25.02636,121.472203
1014,新北市藝文中心展覽廳B1_B,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區莊敬路62號B1(展覽廳),新北市政府文化局,382330000E,25.02636,121.472203
1015,新北市藝文中心展覽廳B1_C,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區莊敬路62號B1(展覽廳),新北市政府文化局,382330000E,25.02636,121.472203
1016,新北市藝文中心演奏廳,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區莊敬路62號B1(演奏廳),新北市政府文化局,382330000E,25.02636,121.472203
1017,新北市政府稅捐稽徵處瑞芳分處2F_A,NewTaipei,中華電信,瑞芳區,65000,65000120,新北市瑞芳區明燈路3段42號2樓,新北市政府稅捐稽徵處,382030000D,25.107971,121.807386
1018,新北市政府稅捐稽徵處瑞芳分處2F_B,NewTaipei,中華電信,瑞芳區,65000,65000120,新北市瑞芳區明燈路3段42號2樓,新北市政府稅捐稽徵處,382030000D,25.107971,121.807386
1019,新北市汐止國民運動中心2樓,NewTaipei,中華電信,汐止區,65000,65000110,新北市汐止區汐科路321號2樓,新北市政府體育處,382040100E,25.065287,121.657128
1020,新北市汐止國民運動中心3樓_A,NewTaipei,中華電信,汐止區,65000,65000110,新北市汐止區汐科路321號3樓,新北市政府體育處,382040100E,25.065287,121.657128
1021,新北市汐止國民運動中心3樓_B,NewTaipei,中華電信,汐止區,65000,65000110,新北市汐止區汐科路321號3樓,新北市政府體育處,382040100E,25.065287,121.657128
1022,新北市汐止國民運動中心4樓,NewTaipei,中華電信,汐止區,65000,65000110,新北市汐止區汐科路321號4樓,新北市政府體育處,382040100E,25.065287,121.657128
1023,新北市汐止國民運動中心5樓,NewTaipei,中華電信,汐止區,65000,65000110,新北市汐止區汐科路321號5樓,新北市政府體育處,382040100E,25.065287,121.657128
1024,新北市汐止國民運動中心6樓_A,NewTaipei,中華電信,汐止區,65000,65000110,新北市汐止區汐科路321號6樓,新北市政府體育處,382040100E,25.065287,121.657128
1025,新北市汐止國民運動中心6樓_B,NewTaipei,中華電信,汐止區,65000,65000110,新北市汐止區汐科路321號6樓,新北市政府體育處,382040100E,25.065287,121.657128
1026,新北市汐止國民運動中心8樓,NewTaipei,中華電信,汐止區,65000,65000110,新北市汐止區汐科路321號8樓,新北市政府體育處,382040100E,25.065287,121.657128
1027,新北市永和國民運動中心1樓,NewTaipei,中華電信,永和區,65000,65000040,新北市永和區永利路250號1樓,新北市政府體育處,382040100E,25.00313,121.524129
1028,新北市永和國民運動中心2樓,NewTaipei,中華電信,永和區,65000,65000040,新北市永和區永利路250號2樓,新北市政府體育處,382040100E,25.00313,121.524129
1029,新北市永和國民運動中心3樓_A,NewTaipei,中華電信,永和區,65000,65000040,新北市永和區永利路250號3樓,新北市政府體育處,382040100E,25.00313,121.524129
1030,新北市永和國民運動中心3樓_B,NewTaipei,中華電信,永和區,65000,65000040,新北市永和區永利路250號3樓,新北市政府體育處,382040100E,25.00313,121.524129
1031,新北市永和國民運動中心4樓,NewTaipei,中華電信,永和區,65000,65000040,新北市永和區永利路250號4樓,新北市政府體育處,382040100E,25.00313,121.524129
1032,新北市永和國民運動中心5樓,NewTaipei,中華電信,永和區,65000,65000040,新北市永和區永利路250號5樓,新北市政府體育處,382040100E,25.00313,121.524129
1033,新北市永和國民運動中心6樓,NewTaipei,中華電信,永和區,65000,65000040,新北市永和區永利路250號6樓,新北市政府體育處,382040100E,25.00313,121.524129
1034,新北市八里區公所2F_A,NewTaipei,中華電信,八里區,65000,65000230,新北市八里區八里大道18號2F,新北市八里區公所,382690000A,25.153837,121.406129
1035,新北市八里區公所2F_B,NewTaipei,中華電信,八里區,65000,65000230,新北市八里區八里大道18號2F,新北市八里區公所,382690000A,25.153837,121.406129
1036,新北市八里區公所3F_A,NewTaipei,中華電信,八里區,65000,65000230,新北市八里區八里大道18號3F,新北市八里區公所,382690000A,25.153837,121.406129
1037,新北市八里區公所3F_B,NewTaipei,中華電信,八里區,65000,65000230,新北市八里區八里大道18號3F,新北市八里區公所,382690000A,25.153837,121.406129
1038,新北市中和區公所中和調解委員會_A,NewTaipei,中華電信,中和區,65000,65000030,"新北市中和區景平路634號之2 B1",新北市中和區公所,382540000A,24.999782,121.498531
1039,新北市中和區公所中和調解委員會_B,NewTaipei,中華電信,中和區,65000,65000030,"新北市中和區景平路634號之2 B1",新北市中和區公所,382540000A,24.999782,121.498531
1040,新北市瑞芳地政事務所2F,NewTaipei,中華電信,瑞芳區,65000,65000120,新北市瑞芳區明燈路3段32號2F,新北市瑞芳地政事務所,382162800A,25.107856,121.807963
1041,新北市瑞芳地政事務所3F,NewTaipei,中華電信,瑞芳區,65000,65000120,新北市瑞芳區明燈路3段32號3F,新北市瑞芳地政事務所,382162800A,25.107856,121.807963
1042,新北市林本源園邸-汲古書屋,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區西門街9號,新北市政府文化局,382330000E,25.010359,121.454904
1043,新北市林本源園邸-來青閣,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區西門街9號,新北市政府文化局,382330000E,25.010359,121.454904
1044,新北市林本源園邸-香玉簃,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區西門街9號,新北市政府文化局,382330000E,25.010359,121.454904
1045,新北市林本源園邸-觀稼樓,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區西門街9號,新北市政府文化局,382330000E,25.010359,121.454904
1046,新莊生命紀念館_A,NewTaipei,中華電信,新莊區,65000,65000050,新北市新莊區壽山路162-1號,新北市新莊區公所,382550000A,25.031117,121.415843
1047,新莊生命紀念館_B,NewTaipei,中華電信,新莊區,65000,65000050,新北市新莊區壽山路162-1號,新北市新莊區公所,382550000A,25.031117,121.415843
1048,新北市立殯儀館–景福廳,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區中正路560號,新北市政府民政局,382020000A,25.028395,121.456691
1049,新北市立殯儀館–明倫廳,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區中正路560號,新北市政府民政局,382020000A,25.028395,121.456691
1050,新北市立殯儀館–明孝廳,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區中正路560號,新北市政府民政局,382020000A,25.028395,121.456691
1051,新北市立殯儀館–崇義廳,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區中正路560號,新北市政府民政局,382020000A,25.028395,121.456691
1052,新北市立殯儀館–安詳廳,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區中正路560號,新北市政府民政局,382020000A,25.028395,121.456691
1053,新北市立殯儀館–崇仁廳,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區中正路560號,新北市政府民政局,382020000A,25.028395,121.456691
1054,新北市立殯儀館–明善廳,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區中正路560號,新北市政府民政局,382020000A,25.028395,121.456691
1055,新北市立殯儀館–明道廳,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區中正路560號,新北市政府民政局,382020000A,25.028395,121.456691
1056,新北市立三峽火化場-2,NewTaipei,中華電信,三峽區,65000,65000090,"新北市三峽區介壽路3段260巷1號 ",新北市政府民政局,382020000A,24.948929,121.407443
1057,新北市立殯儀館–B1拜飯間,NewTaipei,中華電信,板橋區,65000,65000010,新北市板橋區中正路560號B1,新北市政府民政局,382020000A,25.028395,121.456691
1058,新北市立圖書館蘆洲仁愛智慧圖書館-1_A,NewTaipei,中華電信,蘆洲區,65000,65000140,新北市蘆洲區民權路143號2樓,新北市立圖書館,382330400E,25.090539,121.471616
1059,新北市立圖書館蘆洲仁愛智慧圖書館-1_B,NewTaipei,中華電信,蘆洲區,65000,65000140,新北市蘆洲區民權路143號2樓,新北市立圖書館,382330400E,25.090539,121.471616
1060,新北市立圖書館蘆洲仁愛智慧圖書館-2_A,NewTaipei,中華電信,蘆洲區,65000,65000140,新北市蘆洲區民權路143號2樓,新北市立圖書館,382330400E,25.090539,121.471616
1061,新北市立圖書館蘆洲仁愛智慧圖書館-2_B,NewTaipei,中華電信,蘆洲區,65000,65000140,新北市蘆洲區民權路143號2樓,新北市立圖書館,382330400E,25.090539,121.471616
1062,新北市府違章建築拆除大隊6F_A,NewTaipei,中華電信,新莊區,65000,65000050,新北市新莊區樹新路222號6F,新北市政府工務局,382110000G,25.000526,121.431145
1063,新北市府違章建築拆除大隊6F_B,NewTaipei,中華電信,新莊區,65000,65000050,新北市新莊區樹新路222號6F,新北市政府工務局,382110000G,25.000526,121.431145
1064,新北市府違章建築拆除大隊7F_A,NewTaipei,中華電信,新莊區,65000,65000050,新北市新莊區樹新路222號7F,新北市政府工務局,382110000G,25.000526,121.431145
1065,新北市府違章建築拆除大隊7F_B,NewTaipei,中華電信,新莊區,65000,65000050,新北市新莊區樹新路222號7F,新北市政府工務局,382110000G,25.000526,121.431145
1066,新北市府違章建築拆除大隊8F_A,NewTaipei,中華電信,新莊區,65000,65000050,新北市新莊區樹新路222號8F,新北市政府工務局,382110000G,25.000526,121.431145
1067,新北市府違章建築拆除大隊8F_B,NewTaipei,中華電信,新莊區,65000,65000050,新北市新莊區樹新路222號8F,新北市政府工務局,382110000G,25.000526,121.431145
1068,新北市府違章建築拆除大隊5F_A,NewTaipei,中華電信,新莊區,65000,65000050,新北市新莊區樹新路222號5F,新北市政府工務局,382110000G,25.000526,121.431145
1069,新北市府違章建築拆除大隊5F_B,NewTaipei,中華電信,新莊區,65000,65000050,新北市新莊區樹新路222號5F,新北市政府工務局,382110000G,25.000526,121.431145
1070,新北市新莊區四維市民活動中心_A,NewTaipei,中華電信,新莊區,65000,65000050,新莊區四維路186巷2號,新北市新莊區公所,382550000A,25.021242,121.421823
1071,新北市新莊區四維市民活動中心_B,NewTaipei,中華電信,新莊區,65000,65000050,新莊區四維路186巷2號,新北市新莊區公所,382550000A,25.021242,121.421823
1072,新北市新莊區全安市民活動中心_A,NewTaipei,中華電信,新莊區,65000,65000050,新莊區新莊路527號,新北市新莊區公所,382550000A,25.033226,121.447917
1073,新北市新莊區全安市民活動中心_B,NewTaipei,中華電信,新莊區,65000,65000050,新莊區新莊路527號,新北市新莊區公所,382550000A,25.033226,121.447917
1074,新北市新莊區福壽市民活動中心_A,NewTaipei,中華電信,新莊區,65000,65000050,新莊區昌明街1號,新北市新莊區公所,382550000A,25.052289,121.457831
1075,新北市新莊區福壽市民活動中心_B,NewTaipei,中華電信,新莊區,65000,65000050,新莊區昌明街1號,新北市新莊區公所,382550000A,25.052289,121.457831
1076,新北市新莊區牡丹心市民活動中心_A,NewTaipei,中華電信,新莊區,65000,65000050,新莊區雙鳳路75號5樓,新北市新莊區公所,382550000A,25.027663,121.414853
1077,新北市新莊區牡丹心市民活動中心_B,NewTaipei,中華電信,新莊區,65000,65000050,新莊區雙鳳路75號5樓,新北市新莊區公所,382550000A,25.027663,121.414853
1078,新北市新莊區黃愚市民活動中心_A,NewTaipei,中華電信,新莊區,65000,65000050,新莊區中信街74號,新北市新莊區公所,382550000A,25.05245,121.448222
1079,新北市新莊區黃愚市民活動中心_B,NewTaipei,中華電信,新莊區,65000,65000050,新莊區中信街74號,新北市新莊區公所,382550000A,25.05245,121.448222
1080,新北市新莊區新泰市民活動中心_A,NewTaipei,中華電信,新莊區,65000,65000050,新莊區建中街116巷3弄2號,新北市新莊區公所,382550000A,25.037213,121.445394
1081,新北市新莊區新泰市民活動中心_B,NewTaipei,中華電信,新莊區,65000,65000050,新莊區建中街116巷3弄2號,新北市新莊區公所,382550000A,25.037213,121.445394
1082,新北市新莊區後港市民活動中心_A,NewTaipei,中華電信,新莊區,65000,65000050,新莊區建安街26巷4號,新北市新莊區公所,382550000A,25.02594,121.428737
1083,新北市新莊區後港市民活動中心_B,NewTaipei,中華電信,新莊區,65000,65000050,新莊區建安街26巷4號,新北市新莊區公所,382550000A,25.02594,121.428737
1084,新北市新莊區豐年市民活動中心_A,NewTaipei,中華電信,新莊區,65000,65000050,新莊區豐年街57號之5,新北市新莊區公所,382550000A,25.029898,121.446583
1085,新北市新莊區豐年市民活動中心_B,NewTaipei,中華電信,新莊區,65000,65000050,新莊區豐年街57號之5,新北市新莊區公所,382550000A,25.029898,121.446583
1086,新北市新莊區瓊泰市民活動中心_A,NewTaipei,中華電信,新莊區,65000,65000050,新莊區瓊泰路85號,新北市新莊區公所,382550000A,25.029129,121.443225
1087,新北市新莊區瓊泰市民活動中心_B,NewTaipei,中華電信,新莊區,65000,65000050,新莊區瓊泰路85號,新北市新莊區公所,382550000A,25.029129,121.443225
1088,新北市新莊區聯合市民活動中心_A,NewTaipei,中華電信,新莊區,65000,65000050,新莊區自由街1號,新北市新莊區公所,382550000A,25.047901,121.456028
1089,新北市新莊區聯合市民活動中心_B,NewTaipei,中華電信,新莊區,65000,65000050,新莊區自由街1號,新北市新莊區公所,382550000A,25.047901,121.456028
1090,新北市新莊區中環市民活動中心_A,NewTaipei,中華電信,新莊區,65000,65000050,新莊區中環路二段392號,新北市新莊區公所,382550000A,25.044992,121.442027
1091,新北市新莊區中環市民活動中心_B,NewTaipei,中華電信,新莊區,65000,65000050,新莊區中環路二段392號,新北市新莊區公所,382550000A,25.044992,121.442027
1092,新北市新莊區興化市民活動中心_A,NewTaipei,中華電信,新莊區,65000,65000050,新莊區五工路68巷2號,新北市新莊區公所,382550000A,25.064278,121.458882
1093,新北市新莊區興化市民活動中心_B,NewTaipei,中華電信,新莊區,65000,65000050,新莊區五工路68巷2號,新北市新莊區公所,382550000A,25.064278,121.458882
1094,新北市新莊區福前市民活動中心_A,NewTaipei,中華電信,新莊區,65000,65000050,新莊區化成路746巷2號,新北市新莊區公所,382550000A,25.057731,121.466464
1095,新北市新莊區福前市民活動中心_B,NewTaipei,中華電信,新莊區,65000,65000050,新莊區化成路746巷2號,新北市新莊區公所,382550000A,25.057731,121.466464
1096,新北市新莊區老人文康活動中心_B,NewTaipei,中華電信,新莊區,65000,65000050,新莊區長青街30號4樓,新北市新莊區公所,382550000A,25.042252,121.456556
1097,新北市新莊區長青文康活動中心_A,NewTaipei,中華電信,新莊區,65000,65000050,新莊區後港一路19號B1,新北市新莊區公所,382550000A,25.026072,121.424012
1098,新北市新莊區長青文康活動中心_B,NewTaipei,中華電信,新莊區,65000,65000050,新莊區後港一路19號B1,新北市新莊區公所,382550000A,25.026072,121.424012
1099,新北市新莊區海山市民活動中心_A,NewTaipei,中華電信,新莊區,65000,65000050,新莊區瓊泰路211號1樓,新北市新莊區公所,382550000A,25.03253,121.44295
1100,新北市新莊區海山市民活動中心_B,NewTaipei,中華電信,新莊區,65000,65000050,新莊區瓊泰路211號1樓,新北市新莊區公所,382550000A,25.03253,121.44295
1101,新北市新莊區中港第一市民活動中心_A,NewTaipei,中華電信,新莊區,65000,65000050,新莊區中港路172號,新北市新莊區公所,382550000A,25.041825,121.455157
1102,新北市新莊區中港第一市民活動中心_B,NewTaipei,中華電信,新莊區,65000,65000050,新莊區中港路172號,新北市新莊區公所,382550000A,25.041825,121.455157
1103,新北市三峽區大埔二鬮市民活動中心,NewTaipei,中華電信,三峽區,65000,65000090,新北市三峽區中正路2段449號,新北市三峽區公所,382580000A,24.90628,121.361772
1104,新北市三峽區長青市民活動中心,NewTaipei,中華電信,三峽區,65000,65000090,新北市三峽區中山路65號,新北市三峽區公所,382580000A,24.9348952,121.3670917
1105,新北市三峽區長青市民活動中心,NewTaipei,中華電信,三峽區,65000,65000090,新北市三峽區中山路65號,新北市三峽區公所,382580000A,24.9348952,121.3670917
1106,新北市永和區永利市民活動中心,NewTaipei,中華電信,永和區,65000,65000040,新北市永和區永利路72-1號5樓,新北市永和區公所,382530000A,25.0042793,121.5200041
1107,新北市永和區大新光明市民活動中心_A,NewTaipei,中華電信,永和區,65000,65000040,新北市永和區大新街45巷1-1號,新北市永和區公所,382530000A,25.008845,121.515464
1108,新北市永和區大新光明市民活動中心_B,NewTaipei,中華電信,永和區,65000,65000040,新北市永和區大新街45巷1-1號,新北市永和區公所,382530000A,25.008845,121.515464
1109,新北市政府新建工程處5F_A,NewTaipei,中華電信,樹林區,65000,65000070,新北市樹林區樹新路48號5F,新北市政府新建工程處,382110400G,24.996395,121.429483
1110,新北市政府新建工程處5F_B,NewTaipei,中華電信,樹林區,65000,65000070,新北市樹林區樹新路48號5F,新北市政府新建工程處,382110400G,24.996395,121.429483
1111,新北市政府新建工程處6F_A,NewTaipei,中華電信,樹林區,65000,65000070,新北市樹林區樹新路48號6F,新北市政府新建工程處,382110400G,24.996395,121.429483
1112,新北市政府新建工程處6F_B,NewTaipei,中華電信,樹林區,65000,65000070,新北市樹林區樹新路48號6F,新北市政府新建工程處,382110400G,24.996395,121.429483
1113,新北市政府新建工程處7F_A,NewTaipei,中華電信,樹林區,65000,65000070,新北市樹林區樹新路48號6F,新北市政府新建工程處,382110400G,24.996395,121.429483
1114,新北市政府新建工程處7F_B,NewTaipei,中華電信,樹林區,65000,65000070,新北市樹林區樹新路48號7F,新北市政府新建工程處,382110400G,24.996395,121.429483
1115,新北市樹林藝文中心-1_A,NewTaipei,中華電信,樹林區,65000,65000070,新北市樹林區樹新路40-8號,新北市政府文化局,382330000E,24.996581,121.428611
1116,新北市樹林藝文中心-1_B,NewTaipei,中華電信,樹林區,65000,65000070,新北市樹林區樹新路40-8號,新北市政府文化局,382330000E,24.996581,121.428611
1117,新北市樹林藝文中心-2,NewTaipei,中華電信,樹林區,65000,65000070,新北市樹林區樹新路40-8號,新北市政府文化局,382330000E,24.996581,121.428611
1118,新北市瑞芳區漁會辦公室,NewTaipei,中華電信,瑞芳區,65000,65000120,新北市瑞芳區深澳路20號3F,新北市政府漁業及漁港事業管理處,382270300G,25.129516,121.816958
1119,深澳漁港直銷餐廳,NewTaipei,中華電信,瑞芳區,65000,65000120,新北市瑞芳區深澳路16-7號2F,新北市政府漁業及漁港事業管理處,382270300G,25.132203,121.81971
1120,新北市三重區綜合運動場-1,NewTaipei,中華電信,三重區,65000,65000020,新北市三重區新北大道1段11號,新北市三重區公所,382520000A,25.061155,121.48837
1121,新北市三重區綜合運動場-2,NewTaipei,中華電信,三重區,65000,65000020,新北市三重區新北大道1段11號,新北市三重區公所,382520000A,25.061155,121.48837
1122,新北市立圖書館樹林分館3F-1_A,NewTaipei,中華電信,樹林區,65000,65000070,新北市樹林區樹新路40-7號3樓,新北市立圖書館,382330400E,24.995907,121.429182
1123,新北市立圖書館樹林分館3F-1_B,NewTaipei,中華電信,樹林區,65000,65000070,新北市樹林區樹新路40-7號3樓,新北市立圖書館,382330400E,24.995907,121.429182
1124,新北市立圖書館樹林分館4F-1_A,NewTaipei,中華電信,樹林區,65000,65000070,新北市樹林區樹新路40-7號4樓,新北市立圖書館,382330400E,24.995907,121.429182
1125,新北市立圖書館樹林分館4F-1_B,NewTaipei,中華電信,樹林區,65000,65000070,新北市樹林區樹新路40-7號4樓,新北市立圖書館,382330400E,24.995907,121.429182
1126,新北市立圖書館樹林分館3、4F_A,NewTaipei,中華電信,樹林區,65000,65000070,新北市樹林區樹新路40-7號3、4樓,新北市立圖書館,382330400E,24.995907,121.429182
1127,新北市立圖書館樹林分館3、4F_B,NewTaipei,中華電信,樹林區,65000,65000070,新北市樹林區樹新路40-7號3、4樓,新北市立圖書館,382330400E,24.995907,121.429182
1128,新北市客家文化園區-1_A,NewTaipei,中華電信,三峽區,65000,65000090,新北市三峽區隆恩街239號1樓,新北市政府客家事務局,382350000A,24.941898,121.35975
1129,新北市客家文化園區-1_B,NewTaipei,中華電信,三峽區,65000,65000090,新北市三峽區隆恩街239號1樓,新北市政府客家事務局,382350000A,24.941898,121.35975
1130,新北市客家文化園區-2_A,NewTaipei,中華電信,三峽區,65000,65000090,新北市三峽區隆恩街239號1樓,新北市政府客家事務局,382350000A,24.941898,121.35975
1131,新北市客家文化園區-2_B,NewTaipei,中華電信,三峽區,65000,65000090,新北市三峽區隆恩街239號1樓,新北市政府客家事務局,382350000A,24.941898,121.35975
1132,新北市客家文化園區-3_A,NewTaipei,中華電信,三峽區,65000,65000090,新北市三峽區隆恩街239號1樓,新北市政府客家事務局,382350000A,24.941898,121.35975
1133,新北市客家文化園區-3_B,NewTaipei,中華電信,三峽區,65000,65000090,新北市三峽區隆恩街239號1樓,新北市政府客家事務局,382350000A,24.941898,121.35975
1134,新北市客家文化園區-4_A,NewTaipei,中華電信,三峽區,65000,65000090,新北市三峽區隆恩街239號1樓,新北市政府客家事務局,382350000A,24.941898,121.35975
1135,新北市客家文化園區-4_B,NewTaipei,中華電信,三峽區,65000,65000090,新北市三峽區隆恩街239號1樓,新北市政府客家事務局,382350000A,24.941898,121.35975
1136,新北市客家文化園區-5_A,NewTaipei,中華電信,三峽區,65000,65000090,新北市三峽區隆恩街239號2樓,新北市政府客家事務局,382350000A,24.941898,121.35975
1137,新北市客家文化園區-5_B,NewTaipei,中華電信,三峽區,65000,65000090,新北市三峽區隆恩街239號2樓,新北市政府客家事務局,382350000A,24.941898,121.35975
1138,新北市客家文化園區-5_C,NewTaipei,中華電信,三峽區,65000,65000090,新北市三峽區隆恩街239號2樓,新北市政府客家事務局,382350000A,24.941898,121.35975
1139,新北市客家文化園區-6,NewTaipei,中華電信,三峽區,65000,65000090,新北市三峽區隆恩街239號2樓,新北市政府客家事務局,382350000A,24.941898,121.35975
